Date,Open,High,Low,Close,Volume,Adj Close
2006-04-17,54.82,54.82,54.82,54.82,000,54.82
2006-04-14,54.82,54.82,54.82,54.82,000,54.82
2006-04-13,55.40,55.55,54.50,54.82,25700,54.82
2006-04-12,56.00,56.55,55.52,55.84,19400,55.84
2006-04-11,56.60,57.15,55.50,56.34,34800,56.34
2006-04-10,57.70,58.30,57.34,57.44,30700,57.44
2006-04-07,58.80,59.09,56.68,57.69,80700,57.69
2006-04-06,55.40,58.05,55.20,58.05,133800,58.05
2006-04-05,49.90,54.15,49.40,54.02,38800,54.02
2006-04-04,51.65,51.70,49.90,50.11,10800,50.11
2006-04-03,52.50,53.00,52.15,52.21,14400,52.21
2006-03-31,51.77,52.32,51.48,51.82,12500,51.82
2006-03-30,51.65,52.05,50.84,51.37,38200,51.37
2006-03-29,48.75,50.84,48.04,50.84,63300,50.84
2006-03-28,49.75,49.75,49.05,49.50,17400,49.50
2006-03-27,49.63,49.63,49.63,49.63,000,49.63
2006-03-24,50.22,50.69,49.63,49.63,41600,49.63
2006-03-23,51.00,51.25,49.80,50.11,51600,50.11
2006-03-22,51.35,52.30,51.00,51.82,35000,51.82
2006-03-21,52.75,53.00,51.93,52.53,22800,52.53
2006-03-20,53.35,53.70,52.60,53.10,12600,53.10
2006-03-17,53.00,53.40,52.65,53.10,10300,53.10
2006-03-16,55.00,55.15,53.80,54.08,13100,54.08
